2203006,03-01-2023 11:13,1,0,1,0
2106015,03-01-2023 11:16,1,0,1,0
2203008,03-01-2023 11:30,1,0,15,0
2203008,03-01-2023 11:30,1,0,15,0
2203008,03-01-2023 11:30,1,0,1,0
2203008,03-01-2023 11:30,1,0,1,0
2203008,03-01-2023 11:30,1,0,1,0
210628,03-01-2023 11:30,1,0,1,0
2201035,03-01-2023 11:55,1,0,1,0
2201035,03-01-2023 11:55,1,1,1,0
2201027,03-01-2023 11:55,1,1,1,0
2201003,03-01-2023 11:55,1,1,1,0
2201002,03-01-2023 11:55,1,1,1,0
2201024,03-01-2023 11:55,1,1,1,0
2203060,03-01-2023 12:00,1,1,1,0
2203021,03-01-2023 12:09,1,1,1,0
2203021,03-01-2023 12:09,1,0,1,0
2202035,03-01-2023 12:14,1,0,1,0
2207007,03-01-2023 12:15,1,0,1,0
2203024,03-01-2023 13:00,1,1,1,0
2203062,03-01-2023 13:00,1,1,1,0
2203060,03-01-2023 13:01,1,1,1,0
2203041,03-01-2023 13:01,1,1,1,0
2203042,03-01-2023 13:01,1,1,15,0
2203042,03-01-2023 13:01,1,1,15,0
2203047,03-01-2023 13:01,1,1,1,0
2203051,03-01-2023 13:03,1,1,1,0
2203006,03-01-2023 13:04,1,1,1,0
2203054,03-01-2023 13:05,1,1,1,0
2203048,03-01-2023 13:05,1,1,1,0
2203028,03-01-2023 13:05,1,1,1,0
2203052,03-01-2023 13:05,1,1,1,0
2203064,03-01-2023 13:05,1,1,1,0
2201041,03-01-2023 13:13,1,1,1,0
22060003,03-01-2023 13:39,1,1,1,0
1906036,03-01-2023 14:01,1,1,1,0
1906012,03-01-2023 14:01,1,1,15,0
1906012,03-01-2023 14:01,1,1,15,0
2106011,03-01-2023 14:10,1,1,15,0
2206018,03-01-2023 14:12,1,0,1,0
2201056,03-01-2023 14:12,1,0,1,0
2201042,03-01-2023 14:12,1,0,1,0
2206022,03-01-2023 14:12,1,0,1,0
2202048,03-01-2023 14:25,1,0,15,0
2202048,03-01-2023 14:25,1,0,15,0
2207007,03-01-2023 14:25,1,0,15,0
2207007,03-01-2023 14:25,1,0,15,0
2202034,03-01-2023 14:25,1,0,1,0
2202034,03-01-2023 14:25,1,1,1,0
2207007,03-01-2023 14:26,1,1,1,0
2203065,03-01-2023 15:00,1,1,1,0
2203065,03-01-2023 15:00,1,1,15,0
2203065,03-01-2023 15:01,1,1,15,0
2203065,03-01-2023 15:01,1,1,15,0
2203065,03-01-2023 15:01,1,1,15,0
2203065,03-01-2023 15:01,1,0,1,0
2203065,03-01-2023 15:01,1,0,15,0
2203065,03-01-2023 15:01,1,1,1,0
2203024,03-01-2023 15:13,1,1,1,0
2203021,03-01-2023 15:13,1,1,1,0
2201003,03-01-2023 15:20,1,1,1,0
2201061,03-01-2023 15:20,1,1,1,0
2202055,03-01-2023 15:21,1,1,1,0
222036,03-01-2023 15:21,1,1,1,0
2201017,03-01-2023 15:21,1,1,1,0
2202049,03-01-2023 15:21,1,1,1,0
2202055,03-01-2023 15:21,1,1,1,0
2207007,03-01-2023 15:21,1,1,1,0
2201012,03-01-2023 15:22,1,1,1,0
2201012,03-01-2023 15:22,1,1,15,0
2201012,03-01-2023 15:22,1,1,15,0
2106007,03-01-2023 15:51,1,1,15,0
2106026,03-01-2023 15:51,1,1,15,0
2203018,03-01-2023 16:15,1,1,1,0
2206018,03-01-2023 16:15,1,1,1,0
2206022,03-01-2023 16:16,1,1,1,0
2201042,03-01-2023 16:16,1,1,1,0
2201056,03-01-2023 16:16,1,1,1,0
2201056,03-01-2023 16:16,1,1,1,0
2203034,04-01-2023 09:46,1,0,1,0
2202064,04-01-2023 09:48,1,0,1,0
2202064,04-01-2023 09:48,1,0,1,0
2202032,04-01-2023 09:56,1,0,1,0
2202032,04-01-2023 09:56,1,0,1,0
2203023,04-01-2023 09:58,1,0,1,0
2203063,04-01-2023 09:58,1,0,1,0
2203033,04-01-2023 10:00,1,0,1,0
2203014,04-01-2023 10:00,1,0,1,0
2202051,04-01-2023 10:00,1,0,1,0
2202059,04-01-2023 10:01,1,0,1,0
2203046,04-01-2023 10:02,1,0,15,0
2203046,04-01-2023 10:02,1,0,1,0
2202002,04-01-2023 10:04,1,0,1,0
22060006,04-01-2023 10:04,1,0,1,0
2203060,04-01-2023 10:05,1,0,1,0
